url,source_file,category,title,h1,canonical,robots,word_count,image_count,unique_search_intent_score_0_5,unique_search_intent_note,unique_firsthand_information_score_0_5,original_studio_imagery_score_0_5,original_artist_commentary_score_0_5,unique_factual_information_score_0_5,inbound_internal_links,overlap_score_0_5,overlap_level,highest_overlap_url,commercial_usefulness_score_0_5,local_usefulness_score_0_5,deserves_to_exist_without_google_score_0_5,classification,recommended_target_url,notes
https://workofarttattoo.com/tattoo_healing_in_desert_climate_expert_aftercare_guide/,tattoo_healing_in_desert_climate_expert_aftercare_guide/code.html,healing-aftercare,Desert Tattoo Healing — Joshua Cole | Work of Art Las Vegas | Work of Art,Tattoo Healing in Desert Climate,https://workofarttattoo.com/tattoo-aftercare-desert-climate/,"index, follow, max-snippet:-1, max-image-preview:large",1276,13,1,understand tattoo/piercing healing and aftercare,5,5,5,4,182,4.7,high,https://workofarttattoo.com/tattoo-aftercare-desert-climate/,4,4,4,301,https://workofarttattoo.com/tattoo-aftercare-desert-climate/,merge unique details into main healing guide if duplicative; canonical differs from public URL; map redirect after confirming target
https://workofarttattoo.com/tattoo_pain_chart_placement_sensitivity_guide/,tattoo_pain_chart_placement_sensitivity_guide/code.html,other,Tattoo Pain Chart Las Vegas | Placement Guide | Work of Art,Tattoo pain by placement,https://workofarttattoo.com/tattoo_pain_chart_placement_sensitivity_guide/,"index, follow, max-snippet:-1, max-image-preview:large",994,12,3,general site information,5,5,5,4,7,0.7,low,https://workofarttattoo.com/piercing_healing_guide_las_vegas/,3,4,4,IMPROVE,,manual review required
https://workofarttattoo.com/tattoo_shop_enterprise_las_vegas/,tattoo_shop_enterprise_las_vegas/code.html,location,"Tattoo Shop Near Enterprise, Las Vegas | Work of Art","Tattoo Shop Near Enterprise, Las Vegas",https://workofarttattoo.com/tattoo_shop_enterprise_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",257,0,0,decide whether studio is convenient from a local area or landmark,0,0,2,3,430,3.8,high,https://workofarttattoo.com/tattoo_shop_near_las_vegas_airport/,5,5,3,MERGE,https://workofarttattoo.com/visit/,"near-identical geo/landmark page; keep indexable only with unique route, parking, venue timing, visitor advice, photos/maps"
https://workofarttattoo.com/tattoo_shop_green_valley_henderson/,tattoo_shop_green_valley_henderson/code.html,location,Tattoo Shop Near Green Valley & Henderson | Work of Art,Tattoo Shop Near Green Valley & Henderson,https://workofarttattoo.com/tattoo_shop_green_valley_henderson/,"index, follow, max-snippet:-1, max-image-preview:large",282,0,1,decide whether studio is convenient from a local area or landmark,1,0,4,3,430,3.0,medium,https://workofarttattoo.com/tattoo_shop_enterprise_las_vegas/,4,5,3,MERGE,https://workofarttattoo.com/visit/,"near-identical geo/landmark page; keep indexable only with unique route, parking, venue timing, visitor advice, photos/maps"
https://workofarttattoo.com/tattoo_shop_near_allegiant_stadium_las_vegas/,tattoo_shop_near_allegiant_stadium_las_vegas/code.html,location,Tattoo Shop Near Allegiant Stadium Las Vegas | Work of Art,Tattoo Shop Near Allegiant Stadium Las Vegas,https://workofarttattoo.com/tattoo_shop_near_allegiant_stadium_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",291,0,1,decide whether studio is convenient from a local area or landmark,0,0,2,3,430,2.8,medium,https://workofarttattoo.com/tattoo_shop_enterprise_las_vegas/,5,5,3,MERGE,https://workofarttattoo.com/visit/,"near-identical geo/landmark page; keep indexable only with unique route, parking, venue timing, visitor advice, photos/maps"
https://workofarttattoo.com/tattoo_shop_near_las_vegas_airport/,tattoo_shop_near_las_vegas_airport/code.html,location,Tattoo Shop Near Las Vegas Airport (LAS) | Work of Art,Tattoo Shop Near Las Vegas Airport (LAS),https://workofarttattoo.com/tattoo_shop_near_las_vegas_airport/,"index, follow, max-snippet:-1, max-image-preview:large",296,0,0,decide whether studio is convenient from a local area or landmark,0,0,2,3,431,3.8,high,https://workofarttattoo.com/tattoo_shop_enterprise_las_vegas/,5,5,3,MERGE,https://workofarttattoo.com/visit/,"near-identical geo/landmark page; keep indexable only with unique route, parking, venue timing, visitor advice, photos/maps"
https://workofarttattoo.com/tattoo_shop_near_mgm_grand_las_vegas/,tattoo_shop_near_mgm_grand_las_vegas/code.html,location,Tattoo Shop Near MGM Grand Las Vegas | Work of Art,Tattoo Shop Near MGM Grand Las Vegas,https://workofarttattoo.com/tattoo_shop_near_mgm_grand_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",425,0,1,decide whether studio is convenient from a local area or landmark,0,0,2,3,431,3.3,medium,https://workofarttattoo.com/tattoo_shop_enterprise_las_vegas/,5,5,3,MERGE,https://workofarttattoo.com/visit/,"near-identical geo/landmark page; keep indexable only with unique route, parking, venue timing, visitor advice, photos/maps"
https://workofarttattoo.com/tattoo_shop_near_the_sphere_las_vegas/,tattoo_shop_near_the_sphere_las_vegas/code.html,location,Tattoo Shop Near The Sphere Las Vegas | Work of Art,Tattoo Shop Near The Sphere Las Vegas,https://workofarttattoo.com/tattoo_shop_near_the_sphere_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",302,0,0,decide whether studio is convenient from a local area or landmark,0,0,2,3,431,3.8,high,https://workofarttattoo.com/tattoo_shop_enterprise_las_vegas/,4,5,3,MERGE,https://workofarttattoo.com/visit/,"near-identical geo/landmark page; keep indexable only with unique route, parking, venue timing, visitor advice, photos/maps"
https://workofarttattoo.com/tattoo_shop_near_the_strip_geo_seo_optimized/,tattoo_shop_near_the_strip_geo_seo_optimized/code.html,location,Tattoo and Piercing Shops Near Me Las Vegas | Strip Area | Work of Art,"Vegas Artistry, No Ego Culture.",https://workofarttattoo.com/tattoo_shop_near_the_strip_nap_corrected/,"index, follow, max-snippet:-1, max-image-preview:large",663,7,0,decide whether studio is convenient from a local area or landmark,2,5,3,3,0,4.5,high,https://workofarttattoo.com/tattoo_shop_near_the_strip_nap_corrected/,4,5,4,301,https://workofarttattoo.com/tattoo_shop_near_the_strip_nap_corrected/,central location/near-Strip intent; build as visit hub with route/parking/logistics; canonical differs from public URL; map redirect after confirming target
https://workofarttattoo.com/tattoo_shop_near_the_strip_nap_corrected/,tattoo_shop_near_the_strip_nap_corrected/code.html,location,Tattoo and Piercing Shop Near Me | Near the Strip Las Vegas | Work of Art,"Vegas Artistry, No Ego Culture.",https://workofarttattoo.com/tattoo_shop_near_the_strip_nap_corrected/,"index, follow, max-snippet:-1, max-image-preview:large",802,7,0,decide whether studio is convenient from a local area or landmark,2,5,3,4,451,4.5,high,https://workofarttattoo.com/tattoo_shop_near_the_strip_geo_seo_optimized/,5,5,4,IMPROVE,https://workofarttattoo.com/visit/,central location/near-Strip intent; build as visit hub with route/parking/logistics
https://workofarttattoo.com/tattoo_shop_paradise_nevada/,tattoo_shop_paradise_nevada/code.html,location,"Tattoo Shop in Paradise, Nevada | Work of Art","Tattoo Shop in Paradise, Nevada",https://workofarttattoo.com/tattoo_shop_paradise_nevada/,"index, follow, max-snippet:-1, max-image-preview:large",262,0,1,decide whether studio is convenient from a local area or landmark,4,0,4,3,430,3.3,medium,https://workofarttattoo.com/tattoo_shop_enterprise_las_vegas/,4,5,3,MERGE,https://workofarttattoo.com/visit/,"near-identical geo/landmark page; keep indexable only with unique route, parking, venue timing, visitor advice, photos/maps"
https://workofarttattoo.com/tattoo_shop_spring_valley_las_vegas/,tattoo_shop_spring_valley_las_vegas/code.html,location,"Tattoo Shop Serving Spring Valley, Las Vegas | Work of Art","Tattoo Shop Serving Spring Valley, Las Vegas",https://workofarttattoo.com/tattoo_shop_spring_valley_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",276,0,2,decide whether studio is convenient from a local area or landmark,0,0,2,3,430,2.7,medium,https://workofarttattoo.com/tattoo_shop_green_valley_henderson/,5,5,3,MERGE,https://workofarttattoo.com/visit/,"near-identical geo/landmark page; keep indexable only with unique route, parking, venue timing, visitor advice, photos/maps"
https://workofarttattoo.com/terms-of-service/,terms-of-service/code.html,other,Terms of Service | Work of Art Tattoo & Piercing,Terms of Service,https://workofarttattoo.com/terms-of-service/,"index, follow, max-snippet:-1, max-image-preview:large",152,0,3,general site information,0,0,0,2,203,0.6,low,https://workofarttattoo.com/studio-rules/,4,0,1,NOINDEX,,manual review required; thin page
https://workofarttattoo.com/tongue_piercing_las_vegas_authority_guide/,tongue_piercing_las_vegas_authority_guide/code.html,piercing-placement,Tongue (Center) Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Tongue (Center) Piercing Guide,https://workofarttattoo.com/tongue_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1836,6,2,"research piercing placement, healing, jewelry, and book",5,5,5,5,7,2.9,medium,https://workofarttattoo.com/industrial_piercing_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/tragus_piercing_las_vegas_authority_guide/,tragus_piercing_las_vegas_authority_guide/code.html,piercing-placement,Tragus Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Tragus Piercing Guide,https://workofarttattoo.com/tragus_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1912,6,1,"research piercing placement, healing, jewelry, and book",5,5,5,5,11,3.8,high,https://workofarttattoo.com/bridge_piercing_las_vegas_authority_guide/,5,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/upper_lobe_piercing_las_vegas_authority_guide/,upper_lobe_piercing_las_vegas_authority_guide/code.html,piercing-placement,Upper Lobe Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Upper Lobe Piercing Guide,https://workofarttattoo.com/upper_lobe_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1892,6,2,"research piercing placement, healing, jewelry, and book",5,5,5,5,3,2.9,medium,https://workofarttattoo.com/industrial_piercing_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/vegas_tattoo_shop_vs_cheap_strip_tattoo_ultimate_comparison/,vegas_tattoo_shop_vs_cheap_strip_tattoo_ultimate_comparison/code.html,location,Premium Tattoo & Piercing Studio vs Strip Shops | Work of Art,The High Cost of Cheap Ink: Vegas Studio vs. The Strip,https://workofarttattoo.com/vegas_tattoo_shop_vs_cheap_strip_tattoo_ultimate_comparison/,"index, follow, max-snippet:-1, max-image-preview:large",1263,7,2,decide whether studio is convenient from a local area or landmark,5,5,5,3,437,1.5,low-medium,https://workofarttattoo.com/vegas_tattoo_shop_vs_cheap_strip_tattoo_what_you_need_to_know/,5,5,4,MERGE,https://workofarttattoo.com/visit/,"near-identical geo/landmark page; keep indexable only with unique route, parking, venue timing, visitor advice, photos/maps"
https://workofarttattoo.com/vegas_tattoo_shop_vs_cheap_strip_tattoo_what_you_need_to_know/,vegas_tattoo_shop_vs_cheap_strip_tattoo_what_you_need_to_know/code.html,location,Vegas Tattoo and Piercing Shop vs Cheap Strip Tattoo | Work of Art Studio,The High Cost of Cheap Ink: Vegas Studio vs. The Strip,https://workofarttattoo.com/vegas_tattoo_shop_vs_cheap_strip_tattoo_what_you_need_to_know/,"index, follow, max-snippet:-1, max-image-preview:large",855,7,2,decide whether studio is convenient from a local area or landmark,5,5,5,3,3,1.5,low-medium,https://workofarttattoo.com/vegas_tattoo_shop_vs_cheap_strip_tattoo_ultimate_comparison/,4,5,4,MERGE,https://workofarttattoo.com/visit/,"near-identical geo/landmark page; keep indexable only with unique route, parking, venue timing, visitor advice, photos/maps"
https://workofarttattoo.com/vertical_labret_piercing_las_vegas_authority_guide/,vertical_labret_piercing_las_vegas_authority_guide/code.html,piercing-placement,Vertical Labret Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Vertical Labret Piercing Guide,https://workofarttattoo.com/vertical_labret_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1792,6,2,"research piercing placement, healing, jewelry, and book",5,5,5,5,3,3.1,medium,https://workofarttattoo.com/labret_piercing_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/walk-in-tattoos-las-vegas/,walk-in-tattoos-las-vegas/code.html,tattoo-style-pricing,Walk-In & Same-Day Tattoos — Joshua Cole | Work of Art Las Vegas | Work of Art,Instant Art. Zero Compromise.,https://workofarttattoo.com/walk-in-tattoos-las-vegas/,"index, follow, max-snippet:-1, max-image-preview:large",977,6,1,research tattoo style/pricing and choose artist,5,5,5,4,435,5,high,https://workofarttattoo.com/walk_in_tattoos_las_vegas_authority_guide/,5,4,4,KEEP,,commercial tattoo style/pricing intent
https://workofarttattoo.com/walk_in_tattoos_las_vegas_authority_guide/,walk_in_tattoos_las_vegas_authority_guide/code.html,other,Walk-In & Same-Day Tattoos — Joshua Cole | Work of Art Las Vegas | Work of Art,Instant Art. Zero Compromise.,https://workofarttattoo.com/walk-in-tattoos-las-vegas/,"index, follow, max-snippet:-1, max-image-preview:large",947,6,1,general site information,5,5,5,4,7,5,high,https://workofarttattoo.com/walk-in-tattoos-las-vegas/,3,4,4,301,https://workofarttattoo.com/walk-in-tattoos-las-vegas/,manual review required; canonical differs from public URL; map redirect after confirming target
https://workofarttattoo.com/why_tattoos_stay_forever_skin_science_las_vegas_authority_guide/,why_tattoos_stay_forever_skin_science_las_vegas_authority_guide/code.html,skin-science,Why Tattoos Stay Forever | Work of Art,Why Tattoos Stay Forever,https://workofarttattoo.com/why_tattoos_stay_forever_skin_science_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1188,6,3,understand skin/tattoo science before booking,5,5,5,4,6,0.9,low,https://workofarttattoo.com/epidermis_skin_science_las_vegas_authority_guide/,3,4,4,MERGE,https://workofarttattoo.com/skin_science_tattoo_dermatology_authority_guide/,science subpage is informational but thin as standalone; consolidate unless clinically differentiated
